,uid,reg_date,device,gender,country,age,Flag
8716,58195714.0,2016-06-24T00:00:00Z,and,F,USA,15,Control
8717,78129696.0,2016-12-12T00:00:00Z,and,F,USA,16,Control
8719,90065388.0,2016-12-30T00:00:00Z,and,F,BRA,37,Control
8721,48763428.0,2016-08-12T00:00:00Z,and,M,FRA,38,Control
8723,88749692.0,2018-03-18T00:00:00Z,and,F,USA,43,Control
8726,27724166.0,2016-09-15T00:00:00Z,and,F,DEU,29,Control
8727,89639051.0,2016-10-20T00:00:00Z,and,F,USA,18,Control
8731,54629402.0,2017-08-18T00:00:00Z,iOS,M,BRA,17,Control
8744,72084225.0,2016-09-29T00:00:00Z,and,M,DEU,16,Control
8747,72037494.0,2017-12-03T00:00:00Z,and,M,USA,15,Control
8750,83348512.0,2017-07-11T00:00:00Z,and,F,USA,17,Control
8751,52155565.0,2017-12-19T00:00:00Z,and,M,TUR,25,Control
8757,12891001.0,2016-07-04T00:00:00Z,and,M,USA,15,Control
8760,75684587.0,2017-04-21T00:00:00Z,and,M,DEU,23,Control
8761,31501958.0,2017-04-03T00:00:00Z,iOS,M,FRA,34,Control
8771,69264778.0,2016-06-02T00:00:00Z,and,F,DEU,27,Control
8775,13552329.0,2017-07-03T00:00:00Z,iOS,F,USA,33,Control
8780,67164254.0,2018-02-17T00:00:00Z,and,F,TUR,16,Control
8782,67225086.0,2017-08-01T00:00:00Z,iOS,M,USA,21,Control
8783,26340326.0,2016-12-27T00:00:00Z,and,F,USA,36,Control
8784,24335938.0,2016-08-07T00:00:00Z,and,F,DEU,25,Control
8788,30975640.0,2018-02-10T00:00:00Z,and,M,DEU,18,Control
8789,80000974.0,2018-03-10T00:00:00Z,iOS,F,DEU,34,Control
8792,86408309.0,2017-02-03T00:00:00Z,iOS,F,TUR,30,Control
8795,64817945.0,2017-06-20T00:00:00Z,iOS,M,DEU,38,Control
8797,15514598.0,2017-10-30T00:00:00Z,and,F,BRA,22,Control
8798,82660966.0,2017-07-15T00:00:00Z,and,F,USA,15,Control
8806,78257160.0,2017-05-21T00:00:00Z,iOS,F,BRA,29,Control
8807,78781163.0,2017-11-15T00:00:00Z,and,M,USA,16,Control
8809,41519187.0,2018-01-08T00:00:00Z,iOS,F,USA,21,Control
8812,75572899.0,2016-05-27T00:00:00Z,iOS,F,FRA,15,Control
8813,96995494.0,2018-03-01T00:00:00Z,and,M,BRA,19,Control
8815,17175182.0,2016-03-15T00:00:00Z,and,M,USA,17,Control
8816,61151525.0,2017-11-14T00:00:00Z,iOS,F,FRA,60,Control
8817,49448811.0,2016-03-26T00:00:00Z,and,F,DEU,20,Control
8819,22495315.0,2016-06-05T00:00:00Z,and,F,USA,19,Control
8820,24267448.0,2016-01-01T00:00:00Z,iOS,M,USA,20,Control
8823,26058446.0,2018-02-06T00:00:00Z,and,M,USA,15,Control
8826,34232187.0,2018-01-11T00:00:00Z,and,F,TUR,22,Control
8830,83046433.0,2017-09-02T00:00:00Z,iOS,M,FRA,42,Control
8831,83189219.0,2015-07-29T00:00:00Z,and,M,USA,26,Control
8832,41655898.0,2016-12-17T00:00:00Z,iOS,F,DEU,16,Control
8834,22441332.0,2017-08-04T00:00:00Z,and,M,BRA,48,Control
8836,21249290.0,2017-12-22T00:00:00Z,iOS,M,BRA,26,Control
8838,36125953.0,2017-11-27T00:00:00Z,and,M,TUR,26,Control
8839,56541322.0,2017-11-06T00:00:00Z,and,F,DEU,19,Control
8842,38180247.0,2016-06-22T00:00:00Z,and,F,USA,21,Control
8845,42590623.0,2018-01-14T00:00:00Z,and,M,BRA,29,Control
8846,60770302.0,2018-01-26T00:00:00Z,iOS,M,USA,15,Control
8847,79255931.0,2016-09-16T00:00:00Z,iOS,M,BRA,66,Control
8850,74978417.0,2016-11-20T00:00:00Z,iOS,F,USA,15,Control
8854,56972346.0,2018-02-13T00:00:00Z,and,M,BRA,32,Control
8855,76557706.0,2017-06-22T00:00:00Z,and,F,USA,16,Control
8856,68484074.0,2017-06-17T00:00:00Z,and,F,USA,25,Control
8857,98944155.0,2017-12-27T00:00:00Z,and,F,USA,16,Control
8858,77648986.0,2017-02-24T00:00:00Z,and,F,BRA,25,Control
8859,83546108.0,2016-12-19T00:00:00Z,and,M,DEU,29,Control
8862,14262039.0,2016-12-16T00:00:00Z,and,F,USA,28,Control
8865,58840543.0,2017-03-23T00:00:00Z,and,M,BRA,26,Control
8868,71953479.0,2018-02-09T00:00:00Z,and,F,CAN,30,Control
8869,44283525.0,2017-06-15T00:00:00Z,and,F,CAN,20,Control
8873,46789500.0,2018-02-22T00:00:00Z,and,F,USA,15,Control
8874,23253097.0,2016-10-24T00:00:00Z,iOS,M,USA,20,Control
8878,89300387.0,2017-07-16T00:00:00Z,iOS,F,FRA,24,Control
8881,22941630.0,2017-06-18T00:00:00Z,and,M,USA,35,Control
8882,45263676.0,2017-12-12T00:00:00Z,iOS,F,USA,24,Control
8884,36466028.0,2017-07-11T00:00:00Z,iOS,F,TUR,23,Control
8887,13524802.0,2016-11-14T00:00:00Z,iOS,M,BRA,23,Control
8890,20797182.0,2016-01-14T00:00:00Z,and,M,USA,35,Control
8891,59423523.0,2017-05-01T00:00:00Z,iOS,F,USA,32,Control
8892,86032281.0,2017-12-12T00:00:00Z,and,M,USA,20,Control
8894,29848614.0,2017-11-26T00:00:00Z,iOS,M,USA,15,Control
8896,91690428.0,2017-03-13T00:00:00Z,and,F,FRA,17,Control
8898,36215697.0,2017-08-17T00:00:00Z,iOS,F,CAN,27,Control
8902,14980773.0,2016-08-24T00:00:00Z,and,F,TUR,26,Control
8903,98533681.0,2017-10-16T00:00:00Z,and,M,USA,17,Control
8906,44908030.0,2018-03-01T00:00:00Z,iOS,F,USA,30,Control
8908,41438121.0,2016-02-10T00:00:00Z,and,F,USA,20,Control
8914,21051688.0,2018-03-17T00:00:00Z,iOS,M,FRA,19,Control
8916,40837777.0,2018-02-28T00:00:00Z,and,F,BRA,26,Control
8918,55737854.0,2016-07-22T00:00:00Z,and,M,BRA,15,Control
8919,48583082.0,2017-11-21T00:00:00Z,iOS,M,BRA,22,Control
8924,60601764.0,2017-07-11T00:00:00Z,iOS,F,USA,15,Control
8927,24235867.0,2016-06-06T00:00:00Z,and,F,USA,39,Control
8930,11827035.0,2017-02-28T00:00:00Z,iOS,F,USA,15,Control
8932,39226685.0,2017-08-11T00:00:00Z,and,M,CAN,16,Control
8934,66384357.0,2017-12-24T00:00:00Z,iOS,M,DEU,29,Control
8935,38434454.0,2015-12-05T00:00:00Z,and,M,BRA,27,Control
8936,71069216.0,2018-01-22T00:00:00Z,and,M,BRA,23,Control
8937,13555707.0,2016-06-28T00:00:00Z,and,M,USA,37,Control
8941,11604973.0,2017-02-02T00:00:00Z,and,F,USA,16,Control
8945,80379459.0,2017-12-29T00:00:00Z,iOS,M,USA,21,Control
8946,60446488.0,2017-05-17T00:00:00Z,and,F,USA,20,Control
8950,65210881.0,2016-07-16T00:00:00Z,and,F,BRA,15,Control
8956,42182517.0,2018-02-23T00:00:00Z,and,F,USA,31,Control
8961,35096039.0,2018-02-02T00:00:00Z,and,F,USA,31,Control
8966,44073546.0,2017-11-22T00:00:00Z,and,M,USA,16,Control
8973,24128652.0,2018-02-27T00:00:00Z,and,F,DEU,20,Control
8974,23926181.0,2016-08-07T00:00:00Z,and,F,DEU,15,Control
8975,49090839.0,2018-03-18T00:00:00Z,iOS,M,TUR,47,Control
8977,19577419.0,2015-06-28T00:00:00Z,and,M,USA,42,Control
8979,88676844.0,2017-01-12T00:00:00Z,and,M,USA,23,Control
8982,20722204.0,2017-06-03T00:00:00Z,and,F,USA,23,Control
8984,25373356.0,2018-03-11T00:00:00Z,iOS,M,USA,40,Control
8985,13650683.0,2017-10-07T00:00:00Z,iOS,F,BRA,22,Control
8990,82694795.0,2017-01-02T00:00:00Z,and,F,DEU,16,Control
8991,89325616.0,2016-10-23T00:00:00Z,and,M,USA,15,Control
8993,95472251.0,2017-01-05T00:00:00Z,iOS,F,USA,16,Control
8999,27894376.0,2017-11-05T00:00:00Z,and,M,FRA,21,Control
9001,19049247.0,2017-10-31T00:00:00Z,and,M,USA,15,Control
9002,65579531.0,2017-03-16T00:00:00Z,and,F,BRA,16,Control
9007,12809202.0,2017-07-07T00:00:00Z,and,M,USA,27,Control
9008,91411142.0,2017-04-19T00:00:00Z,iOS,M,TUR,30,Control
9013,15385647.0,2017-09-23T00:00:00Z,and,M,USA,22,Control
9014,36625977.0,2016-10-10T00:00:00Z,iOS,F,FRA,25,Control
9015,51693329.0,2016-10-02T00:00:00Z,and,F,CAN,71,Control
9017,71964704.0,2016-03-27T00:00:00Z,and,F,TUR,16,Control
9021,65865200.0,2016-08-10T00:00:00Z,and,M,BRA,15,Control
9025,67389590.0,2017-10-28T00:00:00Z,iOS,M,TUR,16,Control
9029,98598704.0,2017-12-19T00:00:00Z,iOS,F,USA,23,Control
9031,86869158.0,2018-03-03T00:00:00Z,and,M,BRA,51,Control
9032,73083133.0,2018-02-16T00:00:00Z,and,F,USA,27,Control
9033,73730729.0,2017-07-03T00:00:00Z,iOS,M,BRA,30,Control
9036,30707117.0,2017-12-13T00:00:00Z,and,F,DEU,42,Control
9037,93708041.0,2017-09-19T00:00:00Z,and,M,BRA,18,Control
9040,80101645.0,2017-01-16T00:00:00Z,iOS,M,USA,26,Control
9046,50428712.0,2016-05-06T00:00:00Z,and,F,BRA,23,Control
9047,26189712.0,2018-01-23T00:00:00Z,and,M,USA,18,Control
9048,46770241.0,2017-05-16T00:00:00Z,iOS,F,USA,20,Control
9050,61537627.0,2017-09-12T00:00:00Z,iOS,M,USA,21,Control
9054,18898854.0,2017-08-03T00:00:00Z,and,M,USA,19,Control
9055,22425570.0,2017-12-16T00:00:00Z,and,M,USA,23,Control
9064,47043266.0,2017-12-12T00:00:00Z,iOS,M,FRA,37,Control
9065,75966962.0,2016-01-02T00:00:00Z,iOS,M,DEU,27,Control
9066,29914056.0,2017-03-25T00:00:00Z,and,M,BRA,30,Control
9076,57702430.0,2016-12-29T00:00:00Z,and,M,USA,17,Control
9081,64849373.0,2018-01-08T00:00:00Z,and,F,USA,22,Control
9085,69064463.0,2018-01-22T00:00:00Z,and,F,TUR,31,Control
9087,59601539.0,2015-10-15T00:00:00Z,and,F,DEU,15,Control
9088,35505540.0,2018-02-14T00:00:00Z,and,M,DEU,24,Control
9090,46590991.0,2017-11-01T00:00:00Z,iOS,F,BRA,28,Control
9092,56066501.0,2017-12-06T00:00:00Z,and,M,USA,20,Control
9093,46211807.0,2016-02-05T00:00:00Z,and,F,BRA,24,Control
9095,76769182.0,2017-10-21T00:00:00Z,iOS,M,FRA,22,Control
9096,91689763.0,2016-12-01T00:00:00Z,and,M,BRA,28,Control
9097,56269134.0,2017-12-08T00:00:00Z,and,F,BRA,21,Control
9101,46494317.0,2017-11-17T00:00:00Z,iOS,M,USA,43,Control
9107,95051993.0,2018-01-29T00:00:00Z,and,M,DEU,61,Control
9108,23745108.0,2015-10-10T00:00:00Z,iOS,F,BRA,31,Control
9110,35243889.0,2016-04-27T00:00:00Z,iOS,M,USA,22,Control
9113,39568094.0,2017-06-15T00:00:00Z,iOS,M,USA,20,Control
9114,57523633.0,2018-03-01T00:00:00Z,iOS,F,DEU,27,Control
9115,94518483.0,2018-03-08T00:00:00Z,and,M,USA,31,Control
9117,54496317.0,2018-01-04T00:00:00Z,iOS,M,TUR,53,Control
9120,28262187.0,2018-01-21T00:00:00Z,and,F,FRA,31,Control
9122,97668121.0,2017-04-12T00:00:00Z,iOS,F,BRA,16,Control
9133,55728653.0,2016-01-01T00:00:00Z,and,M,USA,19,Control
9138,29979633.0,2018-01-24T00:00:00Z,and,F,BRA,21,Control
9139,65821612.0,2017-06-22T00:00:00Z,and,F,USA,27,Control
9140,88197733.0,2018-01-17T00:00:00Z,and,F,BRA,33,Control
9142,49294608.0,2015-10-14T00:00:00Z,iOS,F,DEU,17,Control
9143,65085939.0,2017-02-07T00:00:00Z,and,F,BRA,27,Control
9144,37223883.0,2017-06-07T00:00:00Z,iOS,F,USA,29,Control
9145,31210543.0,2017-08-14T00:00:00Z,and,M,BRA,16,Control
9150,77617888.0,2017-08-23T00:00:00Z,and,M,USA,51,Control
9151,12398223.0,2016-04-26T00:00:00Z,and,M,BRA,18,Control
9152,59142618.0,2015-08-19T00:00:00Z,and,F,CAN,38,Control
9153,60687736.0,2015-11-16T00:00:00Z,iOS,F,USA,37,Control
9154,75093946.0,2017-11-28T00:00:00Z,iOS,M,USA,15,Control
9155,44664989.0,2017-11-28T00:00:00Z,and,F,USA,20,Control
9156,82229615.0,2017-11-07T00:00:00Z,and,F,DEU,44,Control
9158,17137058.0,2017-07-03T00:00:00Z,and,F,USA,17,Control
9162,29419583.0,2018-03-18T00:00:00Z,iOS,M,USA,21,Control
9164,58398432.0,2017-12-12T00:00:00Z,and,M,CAN,25,Control
9168,98048500.0,2016-11-14T00:00:00Z,and,F,BRA,24,Control
9172,53620475.0,2017-08-18T00:00:00Z,and,F,USA,24,Control
9174,97272407.0,2017-05-02T00:00:00Z,iOS,F,USA,40,Control
9179,37698633.0,2015-05-24T00:00:00Z,and,F,USA,16,Control
9182,50477706.0,2017-11-12T00:00:00Z,and,F,USA,22,Control
9183,71907918.0,2018-02-01T00:00:00Z,iOS,M,BRA,45,Control
9184,12197778.0,2017-11-25T00:00:00Z,iOS,M,BRA,15,Control
9187,42423292.0,2017-09-24T00:00:00Z,and,M,DEU,26,Control
9188,47699831.0,2017-11-12T00:00:00Z,and,M,USA,34,Control
9189,40588331.0,2016-09-09T00:00:00Z,and,M,USA,18,Control
9190,18405094.0,2017-10-28T00:00:00Z,iOS,M,USA,15,Control
9195,51618803.0,2017-01-22T00:00:00Z,and,F,FRA,18,Control
9196,62857798.0,2018-01-16T00:00:00Z,and,F,BRA,16,Control
9198,64401865.0,2016-08-26T00:00:00Z,and,F,DEU,53,Control
9202,24399999.0,2017-06-06T00:00:00Z,iOS,M,USA,31,Control
9204,78924806.0,2018-03-07T00:00:00Z,iOS,F,BRA,26,Control
9206,81538934.0,2018-03-11T00:00:00Z,and,M,BRA,35,Control
9212,61287492.0,2018-01-27T00:00:00Z,iOS,F,TUR,36,Control
9213,95127010.0,2016-02-27T00:00:00Z,and,F,USA,19,Control
9214,87095350.0,2016-11-04T00:00:00Z,and,F,BRA,15,Control
9221,23837689.0,2017-09-23T00:00:00Z,and,M,CAN,41,Control
9223,96783117.0,2016-12-27T00:00:00Z,iOS,M,USA,21,Control
9225,37080826.0,2018-03-14T00:00:00Z,iOS,M,FRA,20,Control
9226,86687989.0,2016-12-25T00:00:00Z,iOS,M,BRA,34,Control
9227,92317432.0,2017-10-07T00:00:00Z,and,M,BRA,36,Control
9229,87428489.0,2017-10-10T00:00:00Z,and,F,FRA,29,Control
9231,87386351.0,2016-04-27T00:00:00Z,and,M,FRA,23,Control
9237,99721415.0,2017-01-18T00:00:00Z,and,F,DEU,38,Control
9238,24584201.0,2016-11-06T00:00:00Z,iOS,M,DEU,16,Control
9241,82841775.0,2016-09-06T00:00:00Z,and,F,TUR,28,Control
9243,86333409.0,2017-08-10T00:00:00Z,iOS,F,BRA,37,Control
9245,15955295.0,2018-01-02T00:00:00Z,and,M,BRA,20,Control
9247,91184317.0,2017-06-09T00:00:00Z,and,M,TUR,16,Control
9250,63984097.0,2017-08-04T00:00:00Z,iOS,F,BRA,23,Control
9251,23127095.0,2016-10-11T00:00:00Z,and,F,USA,17,Control
9254,60221388.0,2017-07-19T00:00:00Z,and,F,CAN,18,Control
9258,19121272.0,2018-02-28T00:00:00Z,iOS,F,BRA,18,Control
9260,98103218.0,2016-10-05T00:00:00Z,and,F,USA,18,Control
9261,32846053.0,2017-02-17T00:00:00Z,and,F,CAN,27,Control
9267,11747464.0,2017-06-12T00:00:00Z,iOS,M,BRA,27,Control
9272,55266531.0,2017-05-26T00:00:00Z,and,F,USA,22,Control
9277,78130042.0,2016-06-08T00:00:00Z,and,F,DEU,15,Control
9282,65930464.0,2018-02-06T00:00:00Z,and,F,CAN,15,Control
9286,25380376.0,2018-01-03T00:00:00Z,iOS,F,BRA,20,Control
9287,94493116.0,2017-12-15T00:00:00Z,and,M,USA,27,Control
9289,69100585.0,2018-03-13T00:00:00Z,and,M,BRA,18,Control
9290,61557541.0,2016-12-10T00:00:00Z,iOS,F,BRA,37,Control
9291,29828593.0,2018-03-02T00:00:00Z,iOS,F,USA,23,Control
9293,23498341.0,2017-02-05T00:00:00Z,iOS,F,BRA,20,Control
9295,93860850.0,2016-05-06T00:00:00Z,iOS,M,DEU,23,Control
9301,59029760.0,2018-03-09T00:00:00Z,and,M,USA,23,Control
9302,54103628.0,2018-02-22T00:00:00Z,and,F,USA,40,Control
9303,40940229.0,2016-08-15T00:00:00Z,iOS,F,USA,32,Control
9309,78578516.0,2017-11-04T00:00:00Z,and,F,BRA,30,Control
9314,49153239.0,2018-02-24T00:00:00Z,iOS,F,USA,19,Control
9315,93042504.0,2016-08-22T00:00:00Z,iOS,F,FRA,23,Control
9319,83940092.0,2017-12-02T00:00:00Z,and,F,BRA,25,Control
9320,62734831.0,2016-08-16T00:00:00Z,and,F,TUR,16,Control
9322,54671287.0,2017-10-30T00:00:00Z,and,F,BRA,26,Control
9326,98372136.0,2017-04-20T00:00:00Z,and,F,BRA,16,Control
9329,82897479.0,2017-08-02T00:00:00Z,iOS,F,USA,47,Control
9335,17805390.0,2016-11-12T00:00:00Z,iOS,M,TUR,16,Control
9337,25288503.0,2016-01-20T00:00:00Z,and,F,BRA,15,Control
9338,45522243.0,2016-07-01T00:00:00Z,and,F,BRA,45,Control
9339,57798908.0,2017-03-22T00:00:00Z,iOS,M,BRA,19,Control
9340,58076563.0,2016-10-01T00:00:00Z,and,M,BRA,22,Control
9341,96523745.0,2016-11-16T00:00:00Z,and,M,CAN,20,Control
9344,36258444.0,2018-01-02T00:00:00Z,and,F,FRA,17,Control
9345,51277413.0,2018-03-09T00:00:00Z,iOS,F,USA,15,Control
9355,15352615.0,2017-05-31T00:00:00Z,iOS,F,USA,17,Control
9357,56388179.0,2017-07-10T00:00:00Z,and,M,TUR,24,Control
9358,98630766.0,2018-02-05T00:00:00Z,iOS,F,USA,37,Control
9359,82569566.0,2018-03-05T00:00:00Z,iOS,M,BRA,15,Control
9361,92750980.0,2017-04-08T00:00:00Z,and,M,BRA,15,Control
9365,16263538.0,2018-02-25T00:00:00Z,iOS,M,BRA,22,Control
9366,28634893.0,2018-02-10T00:00:00Z,and,M,DEU,40,Control
9372,88784633.0,2015-09-08T00:00:00Z,and,F,USA,18,Control
9374,80463535.0,2017-09-19T00:00:00Z,and,M,USA,16,Control
9375,21905872.0,2017-11-29T00:00:00Z,iOS,F,BRA,20,Control
9378,50030717.0,2017-10-30T00:00:00Z,and,F,USA,25,Control
9379,24719947.0,2015-09-15T00:00:00Z,and,F,USA,27,Control
9380,26998208.0,2017-09-03T00:00:00Z,and,F,BRA,18,Control
9381,88114512.0,2016-07-31T00:00:00Z,and,F,BRA,37,Control
9382,91889190.0,2018-01-08T00:00:00Z,and,F,BRA,17,Control
9384,67772036.0,2018-01-10T00:00:00Z,and,F,CAN,21,Control
9387,81135094.0,2017-02-03T00:00:00Z,and,M,BRA,22,Control
9388,99350987.0,2017-05-27T00:00:00Z,iOS,M,FRA,22,Control
9390,30159021.0,2017-04-02T00:00:00Z,iOS,F,BRA,34,Control
9393,56173120.0,2018-03-10T00:00:00Z,and,F,FRA,22,Control
9395,47306805.0,2017-09-27T00:00:00Z,and,M,USA,16,Control
9397,25981639.0,2016-12-24T00:00:00Z,and,F,USA,18,Control
9399,50706116.0,2017-08-12T00:00:00Z,and,M,DEU,26,Control
9406,42821577.0,2016-05-04T00:00:00Z,iOS,F,USA,33,Control
9408,62934591.0,2018-03-02T00:00:00Z,and,M,BRA,19,Control
9410,77603707.0,2017-03-31T00:00:00Z,iOS,F,DEU,16,Control
9413,37573706.0,2016-05-03T00:00:00Z,and,M,USA,33,Control
9414,70475932.0,2018-03-13T00:00:00Z,and,M,DEU,20,Control
9415,27517750.0,2017-03-27T00:00:00Z,and,F,BRA,58,Control
9416,46911942.0,2017-11-23T00:00:00Z,and,F,CAN,23,Control
9417,19691681.0,2017-01-20T00:00:00Z,and,F,USA,33,Control
9418,57346032.0,2017-11-14T00:00:00Z,and,F,USA,19,Control
9419,21623057.0,2016-09-20T00:00:00Z,and,F,TUR,21,Control
9421,29617434.0,2017-08-16T00:00:00Z,iOS,M,TUR,16,Control
9427,20643045.0,2017-12-28T00:00:00Z,and,M,FRA,34,Control
9428,68354603.0,2017-11-18T00:00:00Z,iOS,M,USA,18,Control
9430,90862401.0,2017-09-06T00:00:00Z,and,M,USA,19,Control
9437,82168951.0,2018-01-13T00:00:00Z,and,F,USA,25,Control
9440,15696025.0,2018-03-08T00:00:00Z,iOS,M,FRA,27,Control
9443,85317055.0,2018-02-11T00:00:00Z,iOS,M,FRA,41,Control
9446,17325052.0,2017-09-30T00:00:00Z,iOS,F,USA,17,Control
9448,37814449.0,2016-01-02T00:00:00Z,and,F,BRA,25,Control
9449,99381970.0,2016-01-27T00:00:00Z,iOS,F,USA,22,Control
9450,69529966.0,2017-09-01T00:00:00Z,iOS,M,FRA,22,Control
9451,36832916.0,2017-12-12T00:00:00Z,iOS,F,DEU,20,Control
9452,24837856.0,2017-09-23T00:00:00Z,and,M,TUR,48,Control
9456,56581146.0,2017-07-14T00:00:00Z,iOS,M,BRA,26,Control
9463,82377817.0,2017-11-17T00:00:00Z,and,M,BRA,32,Control
9465,17262230.0,2018-01-20T00:00:00Z,and,F,DEU,19,Control
9468,43979779.0,2016-04-07T00:00:00Z,and,M,BRA,23,Control
9470,41555931.0,2017-10-19T00:00:00Z,and,F,USA,25,Control
9471,76571744.0,2017-11-13T00:00:00Z,and,M,DEU,20,Control
9472,19489102.0,2017-07-17T00:00:00Z,and,F,DEU,18,Control
9476,11367928.0,2015-10-23T00:00:00Z,iOS,F,USA,16,Control
9477,57170677.0,2015-10-07T00:00:00Z,and,F,BRA,15,Control
9479,68568102.0,2015-07-28T00:00:00Z,and,M,BRA,30,Control
9481,70288685.0,2017-08-02T00:00:00Z,and,F,TUR,16,Control
9484,83628367.0,2016-08-09T00:00:00Z,iOS,M,USA,20,Control
9487,60202293.0,2017-12-27T00:00:00Z,and,M,USA,42,Control
9489,83789648.0,2017-07-23T00:00:00Z,iOS,F,USA,20,Control
9490,60893676.0,2018-03-13T00:00:00Z,iOS,M,TUR,16,Control
9492,56958723.0,2017-10-03T00:00:00Z,and,M,USA,36,Control
9496,35008108.0,2016-07-06T00:00:00Z,iOS,M,USA,25,Control
9497,78861138.0,2018-02-10T00:00:00Z,iOS,M,USA,15,Control
9500,90367605.0,2017-07-18T00:00:00Z,iOS,M,USA,19,Control
9501,40000296.0,2018-02-01T00:00:00Z,iOS,M,DEU,68,Control
9502,79372846.0,2016-07-07T00:00:00Z,and,F,DEU,33,Control
9509,32359876.0,2017-10-30T00:00:00Z,iOS,F,USA,21,Control
9510,64672528.0,2017-01-19T00:00:00Z,iOS,M,USA,68,Control
9513,89227835.0,2017-12-28T00:00:00Z,and,M,USA,17,Control
9515,40161615.0,2016-02-11T00:00:00Z,iOS,M,BRA,34,Control
9517,80938684.0,2016-07-29T00:00:00Z,iOS,F,DEU,17,Control
9519,48736156.0,2017-09-23T00:00:00Z,and,M,FRA,19,Control
9522,42694714.0,2017-10-09T00:00:00Z,and,M,FRA,19,Control
9524,13133119.0,2018-02-20T00:00:00Z,iOS,M,USA,31,Control
9525,44300381.0,2017-11-30T00:00:00Z,and,F,USA,32,Control
9529,86618937.0,2017-06-02T00:00:00Z,and,M,DEU,24,Control
9531,80032297.0,2017-12-10T00:00:00Z,and,F,USA,58,Control
9532,98858481.0,2017-11-23T00:00:00Z,iOS,M,DEU,23,Control
9536,75482018.0,2018-03-04T00:00:00Z,iOS,M,USA,24,Control
9537,21886657.0,2018-02-26T00:00:00Z,and,F,DEU,26,Control
9539,83849480.0,2017-07-12T00:00:00Z,iOS,M,FRA,16,Control
9540,46897501.0,2016-03-29T00:00:00Z,and,M,USA,34,Control
9541,35575030.0,2017-07-31T00:00:00Z,and,M,BRA,33,Control
9547,38288909.0,2017-08-30T00:00:00Z,iOS,M,FRA,29,Control
9549,82589723.0,2016-04-09T00:00:00Z,and,M,USA,15,Control
9552,98041739.0,2018-03-16T00:00:00Z,and,M,DEU,19,Control
9554,89776030.0,2017-08-03T00:00:00Z,and,F,TUR,18,Control
9557,48890593.0,2015-08-07T00:00:00Z,and,F,TUR,16,Control
9558,14755111.0,2018-02-22T00:00:00Z,and,F,FRA,26,Control
9559,99057212.0,2018-02-17T00:00:00Z,and,F,USA,22,Control
9562,27987444.0,2017-09-18T00:00:00Z,iOS,M,USA,29,Control
9563,94866923.0,2017-11-17T00:00:00Z,iOS,F,TUR,43,Control
9565,37605317.0,2017-08-10T00:00:00Z,iOS,F,USA,21,Control
9567,35086414.0,2017-04-20T00:00:00Z,and,F,USA,20,Control
9569,59349906.0,2017-10-22T00:00:00Z,iOS,M,BRA,17,Control
9571,92393301.0,2017-04-14T00:00:00Z,iOS,F,TUR,21,Control
9572,70272555.0,2016-09-02T00:00:00Z,and,M,USA,19,Control
9573,87330148.0,2018-03-01T00:00:00Z,and,F,CAN,17,Control
9574,96605963.0,2016-12-20T00:00:00Z,iOS,M,USA,32,Control
9579,37927826.0,2017-06-17T00:00:00Z,iOS,F,USA,15,Control
9581,43480173.0,2017-07-20T00:00:00Z,iOS,F,BRA,25,Control
9583,22329841.0,2018-01-01T00:00:00Z,and,F,USA,19,Control
9588,57919090.0,2018-03-07T00:00:00Z,and,F,FRA,18,Control
9591,66692107.0,2017-06-15T00:00:00Z,iOS,M,BRA,23,Control
9594,46356424.0,2018-03-14T00:00:00Z,and,M,DEU,27,Control
9595,54089743.0,2017-07-07T00:00:00Z,and,F,TUR,34,Control
9596,54454384.0,2017-12-24T00:00:00Z,and,F,CAN,22,Control
9605,78621199.0,2017-05-11T00:00:00Z,iOS,M,BRA,35,Control
9607,11941557.0,2017-10-09T00:00:00Z,and,F,USA,30,Control
9611,43917616.0,2018-03-15T00:00:00Z,iOS,M,DEU,23,Control
9612,78505657.0,2017-05-20T00:00:00Z,and,M,CAN,15,Control
9613,84524365.0,2017-06-17T00:00:00Z,iOS,F,BRA,16,Control
9614,31430489.0,2017-02-08T00:00:00Z,and,F,TUR,16,Control
9619,84830724.0,2017-03-09T00:00:00Z,iOS,M,BRA,15,Control
9620,88221628.0,2016-04-09T00:00:00Z,iOS,F,USA,16,Control
9622,87998823.0,2016-08-23T00:00:00Z,iOS,M,USA,25,Control
9626,45674781.0,2016-05-13T00:00:00Z,and,F,USA,17,Control
9627,19476993.0,2015-08-21T00:00:00Z,iOS,F,USA,43,Control
9628,27006038.0,2018-02-05T00:00:00Z,iOS,F,USA,16,Control
9630,66901856.0,2018-01-29T00:00:00Z,and,M,TUR,34,Control
9635,68168351.0,2018-02-14T00:00:00Z,iOS,M,USA,25,Control
9637,58257165.0,2018-02-24T00:00:00Z,and,M,TUR,16,Control
9639,96411936.0,2018-02-18T00:00:00Z,and,F,USA,55,Control
9640,70044708.0,2018-02-08T00:00:00Z,iOS,F,BRA,19,Control
9641,46965985.0,2017-10-21T00:00:00Z,and,F,USA,25,Control
9643,62499101.0,2016-11-08T00:00:00Z,and,M,BRA,16,Control
9645,77965862.0,2017-07-11T00:00:00Z,iOS,F,FRA,40,Control
9647,76561558.0,2017-11-18T00:00:00Z,iOS,M,USA,23,Control
9649,59051147.0,2016-10-20T00:00:00Z,and,F,DEU,33,Control
9650,20145044.0,2017-01-19T00:00:00Z,and,F,USA,58,Control
